# Wlen(nm) Flux Flux_err
1.923859464648286803e+03 2.972792422113908553e-02 1.093231282757122901e-03
1.923866019480401292e+03 2.017058258935459925e-02 9.516474468378830105e-04
1.923872574192713273e+03 1.422093890216403686e-02 8.424389132129892106e-04
1.923879128785219564e+03 1.000596578393599632e-02 7.185590514075055474e-04
1.923885683257915389e+03 8.897845910561171315e-03 6.766460898381960586e-04
1.923892237610797793e+03 1.034964290741628365e-02 7.564828148036284840e-04
1.923898791843861773e+03 7.583334018012462784e-03 6.648631761054723480e-04
1.923905345957104146e+03 6.536579878616844037e-03 6.484000817490790086e-04
1.923911899950520592e+03 6.007276288435977989e-03 6.178651636796731079e-04
1.923918453824107019e+03 3.435616248338509322e-03 5.222971645898441583e-04
1.923925007577859787e+03 3.542318927746451740e-03 5.369506468505964294e-04
1.923931561211774579e+03 5.536887014961673278e-03 5.929181046289511234e-04
1.923938114725847754e+03 2.549592358627597935e-03 5.049092183798655148e-04
1.923944668120074994e+03 7.390373584827747205e-04 5.011474182470849331e-04
1.923951221394452659e+03 1.977271452796465208e-04 4.217527725885168266e-04
1.923957774548976431e+03 1.273053306463754232e-03 4.550883824582423534e-04
1.923964327583642898e+03 2.849132456992891325e-03 5.345790072452249065e-04
1.923970880498447286e+03 4.348176907175966763e-03 6.164051865192200904e-04
1.923977433293386412e+03 4.004310825980978567e-03 6.839838738526532024e-04
1.923983985968455954e+03 2.270035814600948870e-03 6.611888744773851976e-04
1.923990538523651594e+03 4.221191961776662657e-03 6.895254114196902769e-04
1.923997090958970148e+03 3.168029941078842181e-03 6.755097336377254664e-04
1.924003643274406841e+03 1.326126340739399107e-03 5.973166326270179082e-04
1.924010195469958489e+03 3.778885071650900330e-04 6.099734398625079445e-04
1.924016747545620319e+03 2.478643631613485464e-03 5.670255960506666955e-04
1.924023299501388919e+03 4.251776107799590081e-03 6.823349585580356161e-04
1.924029851337259970e+03 2.786481894051839880e-03 5.687958175227534642e-04
1.924036403053229833e+03 2.372878456625925579e-03 5.258367181630787136e-04
1.924042954649294643e+03 2.135446079095755165e-03 5.131106087867637290e-04
1.924049506125449625e+03 1.379956643733128326e-03 4.625324347382075464e-04
1.924056057481691596e+03 4.327425992513378103e-03 5.977306499289610029e-04
1.924062608718016463e+03 3.013839487010396782e-03 5.472082538801970129e-04
1.924069159834420134e+03 1.434685944173718806e-04 4.088162938472836880e-04
1.924075710830898515e+03 3.340175063274179647e-03 4.912839059322748544e-04
1.924082261707447969e+03 2.528205565870645863e-03 4.904531725230864897e-04
1.924088812464063949e+03 1.701156376481219572e-03 4.320414438076598720e-04
1.924095363100743270e+03 2.808521509929934237e-03 5.046529902442514716e-04
1.924101913617481387e+03 4.596090944839198791e-03 5.695084249449065567e-04
1.924108464014274205e+03 8.727744333425135545e-03 6.933496512196948196e-04
1.924115014291118314e+03 7.523587803552449389e-03 6.895686224767317218e-04
1.924121564448009394e+03 9.282583674848247229e-03 7.004325942522844975e-04
1.924128114484943808e+03 1.021395094579188867e-02 6.949975632631718225e-04
1.924134664401917234e+03 1.075691205343907997e-02 7.390323840222358127e-04
1.924141214198925582e+03 8.807157646709588145e-03 7.003135044555856359e-04
1.924147763875965438e+03 6.968505119005730455e-03 6.514283190401200718e-04
1.924154313433032485e+03 8.017556709282273875e-03 6.954862042924114807e-04
1.924160862870122401e+03 7.657685177185886635e-03 6.477615922205214906e-04
1.924167412187231776e+03 5.768039342639222529e-03 6.126690798622767701e-04
1.924173961384356517e+03 5.731041963739819806e-03 6.349090316283926292e-04
1.924180510461492759e+03 5.396239172746205952e-03 5.975770815385399864e-04
1.924187059418636181e+03 1.863272773990749549e-03 5.316270562808767799e-04
1.924193608255782920e+03 2.217536505005440230e-03 4.826261972855838082e-04
1.924200156972929335e+03 2.318953950848151417e-03 4.856589892559549622e-04
1.924206705570070881e+03 4.107120205832991838e-03 5.596219455713878459e-04
1.924213254047204146e+03 2.273538723886446306e-03 4.922880037710256063e-04
1.924219802404325037e+03 3.170596902346516869e-03 5.631462300018335969e-04
1.924226350641429462e+03 2.619991202739627070e-03 5.368872218544872531e-04
1.924232898758513556e+03 2.379044455192931388e-03 5.243330706262637171e-04
1.924239446755572999e+03 1.612213902205348985e-03 4.742023587369419103e-04
1.924245994632604152e+03 2.419152794385186038e-03 5.622087221862860553e-04
1.924252542389603150e+03 1.391083331087163318e-03 5.263450678654963202e-04
1.924259090026565673e+03 1.057918309677733683e-03 5.841591978761153433e-04
1.924265637543488310e+03 2.285121005883263695e-03 6.328877075002812885e-04
1.924272184940366515e+03 3.160827214741202418e-03 6.722502778415803595e-04
1.924278732217196648e+03 1.961078894985126154e-03 6.568021572000369004e-04
1.924285279373974618e+03 2.349409659208207555e-04 6.271603870598424892e-04
1.924291826410696558e+03 -1.693770307313203897e-04 5.694268279689233955e-04
1.924298373327358377e+03 1.198215527516201598e-03 5.536485733899675684e-04
1.924304920123955981e+03 2.777312382120644685e-03 5.665258344581217565e-04
1.924311466800485732e+03 2.791316425171528259e-04 4.983995984834394119e-04
1.924318013356943766e+03 -1.325581636364896697e-03 5.745744574395213796e-04
1.924324559793325534e+03 -1.590617901923569149e-03 5.216540395955261613e-04
1.924331106109627626e+03 5.482322421292814196e-04 4.654912567138290197e-04
1.924337652305845722e+03 2.750490193934702465e-03 5.453568145214367224e-04
1.924344198381975957e+03 3.756694126327601250e-04 5.668728058484966050e-04
1.924350744338014692e+03 -1.641303507138726185e-05 5.193738234987631611e-04
1.924357290173957153e+03 3.182471707382884991e-03 5.272227442302495183e-04
1.924363835889800157e+03 1.238667370052386673e-03 4.866195773794946763e-04
1.924370381485539838e+03 8.363542177832982132e-04 4.303950493921563009e-04
1.924376926961171421e+03 3.397471239002454110e-03 5.514568942019995286e-04
1.924383472316691496e+03 3.424937652727087084e-03 5.143408556736359626e-04
1.924390017552096197e+03 3.031317748575393031e-03 5.077729428935786205e-04
1.924396562667381204e+03 2.412802431048551369e-03 5.035709337168104175e-04
1.924403107662542652e+03 2.609572548531620406e-03 4.933662035322992695e-04
1.924409652537576676e+03 2.568430606100849650e-03 5.063456184959113380e-04
1.924416197292478955e+03 2.379368217646580207e-03 5.113764071450536920e-04
1.924422741927246307e+03 2.000074802334831942e-03 4.821856525418346867e-04
1.924429286441874183e+03 1.955255120716853541e-03 4.477296527697266818e-04
1.924435830836358718e+03 2.401013298982972513e-03 4.799196351961496770e-04
1.924442375110695821e+03 1.646196597815483258e-03 5.090401328727088125e-04
1.924448919264881624e+03 2.109584755180290983e-03 5.720104632284265037e-04
1.924455463298912491e+03 2.740446869238248769e-03 5.215986091867755303e-04
1.924462007212784101e+03 6.016608553909254947e-03 6.336743856918000900e-04
1.924468551006492589e+03 1.169840405495961924e-02 7.683092485815554108e-04
1.924475094680033635e+03 1.785982660466326269e-02 8.742353860744898767e-04
1.924481638233404055e+03 3.087804608094550998e-02 1.074344817979164517e-03
1.924488181666599075e+03 4.741005977528837956e-02 1.280368970909124193e-03
1.924494724979615285e+03 6.459584195875378576e-02 1.490657783031286562e-03
1.924501268172448590e+03 8.605332523440256676e-02 1.674889108882446614e-03
1.924507811245094899e+03 1.094272198604997609e-01 1.878576612115935487e-03
1.924514354197550347e+03 1.290975434327338300e-01 2.016703466753970442e-03
1.924520897029811067e+03 1.514897186478196822e-01 2.178308902256633015e-03
1.924527439741872740e+03 1.673262288794689079e-01 2.298614444631778050e-03
1.924533982333731728e+03 1.777684915323878290e-01 2.365007208163636201e-03
1.924540524805383939e+03 1.793154425532036966e-01 2.367161919260462894e-03
1.924547067156825733e+03 1.735491486909822578e-01 2.317697699237270155e-03
1.924553609388052564e+03 1.753707807771217042e-01 2.342654388151003964e-03
1.924560151499060794e+03 1.727597565615595077e-01 2.329947167168694433e-03
1.924566693489846557e+03 1.802241775694778392e-01 2.363977732467672198e-03
1.924573235360405761e+03 1.926161458395663773e-01 2.439446632263175038e-03
1.924579777110734312e+03 1.914824493407246697e-01 2.437532099354262297e-03
1.924586318740828801e+03 1.782037928624335410e-01 2.359274347697666845e-03
1.924592860250684453e+03 1.597854145044358964e-01 2.249609227105079171e-03
1.924599401640297629e+03 1.346150991174377975e-01 2.087477455021794024e-03
1.924605942909664918e+03 1.042818959256423123e-01 1.832938950135782870e-03
1.924612484058781547e+03 8.461322846766611283e-02 1.648612386571993854e-03
1.924619025087643877e+03 8.721269571916223651e-02 1.675278628546575778e-03
1.924625565996248270e+03 1.096116374398268117e-01 1.874502828374165599e-03
1.924632106784590405e+03 1.534234651627362500e-01 2.192909359019772075e-03
1.924638647452666191e+03 2.077826530738436928e-01 2.553780349087214716e-03
1.924645188000471762e+03 2.645272313173294698e-01 2.877812421526649948e-03
1.924651728428003707e+03 3.150289567555167314e-01 3.122509930285231970e-03
1.924658268735257252e+03 3.656221236574311306e-01 3.362603900253927861e-03
1.924664808922228985e+03 4.113906132772463531e-01 3.563218296584133495e-03
1.924671348988914588e+03 4.448593183755824576e-01 3.698744366819938043e-03
1.924677888935310420e+03 4.669539354392336916e-01 3.785882205892023445e-03
1.924684428761412391e+03 4.834808471220630732e-01 3.839470408802977790e-03
1.924690968467216408e+03 4.970506754827952456e-01 3.904914951632255850e-03
1.924697508052718831e+03 5.016113959380326115e-01 3.906771289248145256e-03
1.924704047517915114e+03 5.144439666423858970e-01 3.988713077641440653e-03
1.924710586862801847e+03 5.254842470815834776e-01 4.032976032159333972e-03
1.924717126087375163e+03 5.453136246494234562e-01 4.076785822594583900e-03
1.924723665191630744e+03 5.716301400847053626e-01 4.187371865765072108e-03
1.924730204175564722e+03 5.820044054583388693e-01 4.207007271537260146e-03
1.924736743039173007e+03 5.803444135015265459e-01 4.192990252495616167e-03
1.924743281782451731e+03 5.916597398553757881e-01 4.240659779716209055e-03
1.924749820405397259e+03 6.009121165019422062e-01 4.262306443035022291e-03
1.924756358908005268e+03 6.191971814352090764e-01 4.347727612773587096e-03
1.924762897290271667e+03 6.325032878452025997e-01 4.372780924816912877e-03
1.924769435552192817e+03 6.418796308913280457e-01 4.409901844831518904e-03
1.924775973693764854e+03 6.426315215219162713e-01 4.406226891980609232e-03
1.924782511714983457e+03 6.435446247991478685e-01 4.408437293278225783e-03
1.924789049615844988e+03 6.444109802095584483e-01 4.443405096882982637e-03
1.924795587396345127e+03 6.316541600544878232e-01 4.381110247298429690e-03
1.924802125056480463e+03 6.178479436788237855e-01 4.324306747454306765e-03
1.924808662596246677e+03 6.043038322702691811e-01 4.274319835002578748e-03
1.924815200015639448e+03 5.686435138663639144e-01 4.125923108155180215e-03
1.924821737314655365e+03 5.338237141210462333e-01 3.990077006316517481e-03
1.924828274493290337e+03 5.030997342507221859e-01 3.903260344973310744e-03
1.924834811551540724e+03 4.625730318354116521e-01 3.747530900029530723e-03
1.924841348489401753e+03 4.036327257488091513e-01 3.511397336074007468e-03
1.924847885306870012e+03 3.342572494989186072e-01 3.204087924911829411e-03
1.924854422003941863e+03 2.588703254159948619e-01 2.816536332305102398e-03
1.924860958580612532e+03 1.872989531803884167e-01 2.427648115318356125e-03
1.924867495036878609e+03 1.286977623857657183e-01 2.029918448962033696e-03
1.924874031372735999e+03 9.084935941341287791e-02 1.742596571383144043e-03
1.924880567588180838e+03 7.998825274663348694e-02 1.626693490675734871e-03
1.924887103683209034e+03 9.311550660788778244e-02 1.763777921019897294e-03
1.924893639657816948e+03 1.343702305540925290e-01 2.101816723197880328e-03
1.924900175512000033e+03 1.978507489345255888e-01 2.547208037323350598e-03
1.924906711245754650e+03 2.804463052163970183e-01 3.013820502107723842e-03
1.924913246859077162e+03 3.680114255355274588e-01 3.387068395556920141e-03
1.924919782351963022e+03 4.374374693934490743e-01 3.653163530161179350e-03
1.924926317724408818e+03 5.074200780245696762e-01 3.939803200452192573e-03
1.924932852976410231e+03 5.668864272775041568e-01 4.152513741172805459e-03
1.924939388107963396e+03 6.163816726142768987e-01 4.303662346097116877e-03
1.924945923119064219e+03 6.549777071106471782e-01 4.448701906850167226e-03
1.924952458009709062e+03 6.917161915934522121e-01 4.569599832321690445e-03
1.924958992779893833e+03 7.244361176874021258e-01 4.670111363772911327e-03
1.924965527429614440e+03 7.465685991581967329e-01 4.730680234079695859e-03
1.924972061958867016e+03 7.667960344083684099e-01 4.804665348012912389e-03
1.924978596367647924e+03 7.794084706268333829e-01 4.839118048106778869e-03
1.924985130655952617e+03 7.996289899668400647e-01 4.886879614784838712e-03
1.924991664823777455e+03 8.117976810613718452e-01 4.937659983162648140e-03
1.924998198871118575e+03 8.247527747393907926e-01 5.000174102422008833e-03
1.925004732797971883e+03 8.274015843417514837e-01 4.978035633167885755e-03
1.925011266604333287e+03 8.266863783613582761e-01 4.971451899482264708e-03
1.925017800290199375e+03 8.315272850670621940e-01 5.007855676080447994e-03
1.925024333855565601e+03 8.286572940965333256e-01 4.991901999280434418e-03
1.925030867300428326e+03 8.470434330908857001e-01 5.080754688549828091e-03
1.925037400624783231e+03 8.563169702444254350e-01 5.062368259153631096e-03
1.925043933828626905e+03 8.714256525490335914e-01 5.105631130456820058e-03
1.925050466911954800e+03 8.849888122013460645e-01 5.152454746974768386e-03
1.925056999874763505e+03 8.915994084420619803e-01 5.156611385376802699e-03
1.925063532717048929e+03 8.995336624631666833e-01 5.164039318125474357e-03
1.925070065438806751e+03 9.068748543233360326e-01 5.167764533224650236e-03
1.925076598040033559e+03 9.068663306401562041e-01 5.186362050202336996e-03
1.925083130520724808e+03 9.130813459081801309e-01 5.221563397215798694e-03
1.925089662880877086e+03 9.234062693939807387e-01 5.271565219568826420e-03
1.925096195120486300e+03 9.248827437700666287e-01 5.245661213165093636e-03
1.925102727239548358e+03 9.207487400650402609e-01 5.204101318923268042e-03
1.925109259238059167e+03 9.218851159352581259e-01 5.189073580155174545e-03
1.925115791116015316e+03 9.257877598476189629e-01 5.218710979677011058e-03
1.925122322873412486e+03 9.322588655232685317e-01 5.246042317890902210e-03
1.925128854510246356e+03 9.354747462990029572e-01 5.275085568820320377e-03
1.925135386026513743e+03 9.343243179627276351e-01 5.240454901620642154e-03
1.925141917422210099e+03 9.383321368412773644e-01 5.240751073461305705e-03
1.925148448697331787e+03 9.489748036008136545e-01 5.292193419874909738e-03
1.925154979851874714e+03 9.487494814451604697e-01 5.306360534297517237e-03
1.925161510885835241e+03 9.478732115518933021e-01 5.311429686575243163e-03
1.925168041799208822e+03 9.501374042153905020e-01 5.309822326921645637e-03
1.925174572591991819e+03 9.599620301273639189e-01 5.348685038401849133e-03
1.925181103264180365e+03 9.511777800904329672e-01 5.289558596096114937e-03
1.925187633815770596e+03 9.502011059723629582e-01 5.279857304098970611e-03
1.925194164246758191e+03 9.554753141139933348e-01 5.288511763032932057e-03
1.925200694557139514e+03 9.634531798996819330e-01 5.310325625802742380e-03
1.925207224746910470e+03 9.645362330523445937e-01 5.315359750988930300e-03
1.925213754816067194e+03 9.633538752579806630e-01 5.317041482055466506e-03
1.925220284764605594e+03 9.700268271518626140e-01 5.369258603203455951e-03
1.925226814592522032e+03 9.739827553897477674e-01 5.351906943969264759e-03
1.925233344299811961e+03 9.757617871288442046e-01 5.386021066706271967e-03
1.925239873886471969e+03 9.709933464471475206e-01 5.385017952007575825e-03
1.925246403352497964e+03 9.721836801531789085e-01 5.379070967263637794e-03
1.925252932697886081e+03 9.624484112890901999e-01 5.351963169768748051e-03
